source,author,content,language,polarity,sentiment,keyword_sentiment,keyword_score,categories,cluster
apple,DexterMorgan00,"Very nice, I’m learning more and better Spanish via Duo than I did back in high school. 

Just wish they’d have a different system with the energy/battery bar to learn. Sure, watching an ad for 5 energy is doable, but it kinda ruins the fun having to watch 5 ads (for the full 25 energy bar) every time, just to do a lesson without having to be worried about having 0 energy left mid-lesson (without paying for super). 

Would definitely recommend it though. Give it a try.",en,0.23380952380952383,positive,positive,1,"['lessons_content', 'gamification']",3
apple,I bc hsonceohcos,"Ik vind het op zich wel leuk maar, als je moet praten het woord inspreken dan telt die het soms fout.",nl,0.0,neutral,positive,1,['user_experience'],0
apple,BakedBeatle,"It used to be a great app, but ever since the update that introduced energy instead of hearts, it’s been increasingly irritating. Sometimes I can’t even finish a “legendary” lesson because I run out of energy and lose all the XP I’ve earned. It’s a shame that, sooner or later, all companies seem to care less about their original purpose and more about monetizing their business.",en,0.3011904761904762,positive,neutral,0,"['lessons_content', 'user_experience']",3
apple,Koekieroekie,"Het is een leuke en handige app om talen te leren, en je kan ook muziek, wiskunde of schaken doen, maar soms heb je een storing en dan zegt de app dat je offline bent. Er stond toen ook “try a lesson on your home screen” maar dat werkte ook niet. Toen heb ik het in de browser geprobeerd maar dat werkte niet heel goed. Laatst had ik een perfecte reeks van twee maanden, maar toen kreeg ik een storing waardoor ik geen les kon doen en was m’n perfecte reeks weg. Ik heb natuurlijk nog wel m’n echte reeks door reeksbevriezingen maar mijn perfecte reeks is nu weg.",nl,0.0,neutral,positive,2,"['language_availability', 'learning_effectiveness', 'lessons_content', 'user_experience']",0
apple,Le669,"It is good that it challenges to keep learning, but I hate how much it manipulates, sometimes being flawed, like stating you missed a day when it is not true, messing up your score of giving wrong tips. I have a paid version and still it pressures for other additions.",en,-0.17142857142857146,negative,neutral,0,['general'],3
apple,Daan 🤩🤗,"Het is een erg handige en leuke app, het nadeel is dat Duolingo je heel veel berichtjes stuurt en je herinnert dat je het nog moet doen op die dag.",nl,0.0,neutral,positive,2,"['user_experience', 'gamification']",2
apple,followmeontiktoklexiestocax,"Het is wel prima, ik vindt vooral de spreek dingen leuk !!🙃",af,0.0,neutral,positive,1,['user_experience'],1
apple,Kira_737,I learn alot of things on Duolingo but it has Some bugs and now i cant keep my Duolingo streak alive😔,en,0.0,neutral,negative,-1,"['app_performance', 'gamification']",3
apple,BerendsAdventure,I love Duolingo but over the past year the quality has gone down a lot. I get exercises that I’ve already done and sentences seem odd.,en,-0.018055555555555554,neutral,neutral,0,['gamification'],3
apple,Felien6,"Ik vind het wel leuk om te doen, maar ik zou het leuk vinden als het iets meer een game wordt, want soms heb ik daar zin in",nl,-0.4,negative,positive,1,['user_experience'],0
apple,Cemulders,"Het is een erg goede app, maar misschien moet er net iets meer grammatica in staan, bijvoorbeeld met als de past simple of the present simple.",nl,-0.05,neutral,positive,1,"['learning_effectiveness', 'user_experience']",2
apple,Finn Schill,Heel leuk voor mijn spel om Engels te leren,nl,0.0,neutral,positive,1,"['language_availability', 'learning_effectiveness', 'user_experience']",1
apple,Laberto1998,Ik kan de app niet meer gebruiken vanwege onderhoudspauze. Hoewel ik online ben moet ik online gaan vanwege onderhouds pauze,nl,0.0,neutral,negative,-1,['user_experience'],0
apple,Schakimon,Is the app down today?,en,-0.15555555555555556,negative,neutral,0,['user_experience'],2
apple,daan merle florian jasmijn,Goed maar niet altijd betrouwbaar en niet altijd echte worden,nl,0.0,neutral,neutral,0,['learning_effectiveness'],4
apple,Jettinda,Ik ging het een leuke app maar soms loopt ie een beetje vast kan ook aan me telefoon liggen hoor zeker downloaden!!,nl,0.0,neutral,positive,1,['user_experience'],2
apple,Creachickfann,Je kan snel leren en het is leuk!,nl,0.0,neutral,positive,1,"['learning_effectiveness', 'user_experience']",1
apple,daddy_devito_,"not only the many bugs (feels like they rely on AI lately) but also since the switch to “energy” battery thing its demotivating to keep learning. ive heard many people about this, many have deleted the app due to this and im considering the same because of this stupid idea. how am i supposed to learn when i barely have the energy lvl for 1 or 2 lessons????",en,0.036111111111111115,neutral,negative,-1,"['app_performance', 'lessons_content', 'user_experience']",3
apple,jllbrmn9320,Hele leuke manieren om een nieuwe taal te leren. Je wilt er aan blijven werken. Aan iedereen aan te raden,nl,0.0,neutral,positive,2,"['language_availability', 'learning_effectiveness', 'user_experience']",4
apple,Cajoule,"Sommige figuren hebben een heel irritante stem, of hoog en vlug sprekend, of alsof alles even vervelend is.",nl,0.0,neutral,negative,-2,['lessons_content'],4
apple,Mabje55,"Ik vind het erg leuk, om op deze manier in mijn eigen tempo een andere taal te leren!",nl,0.0,neutral,positive,1,"['language_availability', 'learning_effectiveness', 'user_experience']",1
apple,Viper lexus,"Vanalles geprobeerd: schriftelijk, klassikaal. Maar dit werkt voor mij het best en is gewoon verslavend. Ben echt benieuwd of C2 haalbaar is. Geadviseerd wotdt om ook podcasts, boeken etc te combineren",nl,1.0,positive,neutral,0,['lessons_content'],4
apple,DhdihFiducie,"Mijn taal is Arabisch, ik wil Nederlands leren, maar er is geen Arabische vertaling",nl,0.0,neutral,negative,-1,"['language_availability', 'learning_effectiveness']",0
apple,-merijn,"Vanmorgen een update gedaan, maar nu werkt de app niet meer. De app geeft aan ‘maintenance break’. Wat is er aan de hand? Op de site staat er niets over.",nl,0.0,neutral,negative,-1,['user_experience'],2
apple,Ggfcsygduhdnjsjks,Geen betrouwbare app ik werd vaak gehackt. Maar verder wel een fijne manier op te leren,nl,0.0,neutral,neutral,0,"['learning_effectiveness', 'user_experience']",2
apple,sheeane,Jammer genoeg mis ik een Spaans-Nederlandse versie. In de Mexicaans-Amerikaanse versie zijn toch veel Engels/Amerikaanse uitdrukkingen niet duidelijk voor mij.,nl,0.0,neutral,negative,-2,['language_availability'],0
apple,Djéla,Super leuk om te oefenen voor kids/ volwassenen,af,0.3333333333333333,positive,positive,2,['user_experience'],1
apple,Noah Iedema2000,"Teveel filmpjes en figuurtjes die na het voltooien van elke les opduiken. Vind dit erg storend en afleiden van de lessen zelf. 
Verder is het een fijne app om talen te leren!",nl,0.0,neutral,positive,1,"['language_availability', 'learning_effectiveness', 'lessons_content', 'user_experience']",4
apple,Soofje_2013,Echt super app je moet niet te veel op een dag oefenen want dan moet je bij betalen maar verder is het echt een geweldige app ⭐️⭐️⭐️⭐️,nl,0.3333333333333333,positive,positive,1,"['language_availability', 'user_experience']",2
apple,Imitatie,"Ik vind het echt heel goed 
Ik kan er heel veel mee doen het is leerzaam",nl,0.0,neutral,positive,1,['learning_effectiveness'],0
apple,Hala11223,It becomes very annoying recently with all the advertising after every lesson and you lose power immediately so you cant learn anymore. I am using Duolingo for more than 6 years. It was beter than now.,en,-0.16666666666666666,negative,neutral,0,"['lessons_content', 'gamification']",3
apple,Janniene88,Ontzettend leuke manier om kennis te maken met een andere taal!,nl,0.0,neutral,positive,1,"['language_availability', 'user_experience']",4
apple,Grote teen op mijn bord,Poepspel,nl,0.0,neutral,neutral,0,['general'],4
apple,#iloveyouduolingoooo!❤️❤️‍🔥🩷,Ik hou zo veel van deze geweldige leerzame app ik kan door een reeks aan te maken zien of ik elke dag genoeg oefen en dan word ik tenminste op een leukere manier slim dan op school😝🤭😘🥰❤️❤️‍🔥😊🫠☺️,nl,0.0,neutral,positive,2,['user_experience'],0
apple,Wouterrr123,Exercise where you have to speak words is super frustrating as you can not continue if you do not know,en,-0.033333333333333354,neutral,positive,1,['general'],3
apple,Je expertise,"Je kan er goed mee leren maar het is stom dat je moet betalen voor hartjes en als je een fout maakt verlies je een hartje, maar als je hartjes op zijn moet je er hartjes bij”kopen” en als je daarvoor niet genoeg juwelen hebt dan kan je niet meer verder leren, pas over 6 uur ofzo zegt hij dan",nl,0.0,neutral,neutral,0,"['language_availability', 'learning_effectiveness']",4
apple,rainbowsnuffie354,Het is 1. Leerzaam 2. Leuk om mee te leren 3. Gewoon super super leuk😚😄,nl,0.3333333333333333,positive,positive,2,"['learning_effectiveness', 'user_experience']",1
apple,Artemis 70,"I have been using Duolingo for a long time now to maintain some level in several languages. It used to be that I could use both the website and the app. In recent years, the focus has been on the app completely. Duolingo provides many games that incentivize. These only work in the app, unfortunately.

By now I have a streak of over 2000 days and have been in the top league for almost three years. According to Duolingo, one can learn to speak a language within a couple of months. I am not sure how much time I would need to spend to make that happen. I speak 5 languages already, and working on number 6 and 7 for years hasn’t gotten me to the level that I would have expected given the advertisements. Still, Duolingo does help and is fun.

The app does have issues that sometimes bug me. For example, I had completed one language 100%, including Legendary. A few weeks back, Duolingo set me back to 2/3s of the complete lessons. Support couldn’t help me with this.

Recently, Duolingo introduced MAX, which allows you to interact with an AI in a conversational mode. This is really really bad. I have been forced multiple times now by Duolingo to get MAX for free, forcing me to actually try conversations with the AI. If Duolingo continues to force this on me, I am going to quit Duolingo. MAX is really really bad and I don’t want to use it at all!",en,0.005208333333333352,neutral,neutral,0,"['app_performance', 'learning_effectiveness', 'lessons_content', 'user_experience', 'gamification']",3
apple,Road767676,"I have a paid subscription and it’s truely annoying that Duo Lingo comes up with a free trial for 7 days on Duo Lingo Family. You can’t click it away. The free trial stops without a payment. 

It is soooooo annoying and just stop with this. I don’t have a family amd i dont need a family subscription. Thanks",en,-0.12000000000000002,negative,neutral,0,['gamification'],3
apple,Casper is losoe,"Sometimes I get confused, but that’s ok it’s still super fun!",en,0.20208333333333334,positive,positive,1,['general'],3
apple,ybakun,"At first that was fun to learn with Duo but then this energy update made me delete the app in a couple of weeks.
They say they care of users as you won’t loose energy when making a mistake. But actually energy allows to do way less lessons than hearts and honestly feels just like a try to aggressively push people to buy subscription with infecting the app with ads on every possible step. 
The last straw were legendary lessons though. To answer one question you need to spend 2 points of energy. It just makes no sense",en,0.2118233618233618,positive,neutral,0,"['lessons_content', 'user_experience', 'gamification']",3
apple,Hoihoi:-),Ik leer heel veel nu doe ik Engels en ik weel ook nog Spaans en Frans leren dus super top ❤️🥰,af,0.41666666666666663,positive,positive,1,"['language_availability', 'learning_effectiveness']",0
apple,plakselplak,After selecting first questions it cant connect to duolingo. Can’t use app. It’s broken,en,-0.07500000000000001,neutral,neutral,0,"['user_experience', 'gamification']",3
apple,Esmee🪩,"Ik gebruik al 350 dagen Duolingo en het is echt een hele goede app
Het is alleen wel jammer dat je veel reclames krijgt maar ja 
dat hoort er bij
Als je geen super of Max abonnement hebt 
Dus conclusie 
Hele goede app ik blijf er mee doorgaan 
Bye bye!",nl,0.41666666666666663,positive,positive,1,"['pricing', 'learning_effectiveness', 'user_experience', 'gamification']",0
apple,ZOMER SUMMER,Er zijn de hele tijd reclames met een overduidelijke AI stem,nl,0.0,neutral,neutral,0,['general'],4
apple,Jazzyjoanna,Very easy to use,en,0.5633333333333334,positive,neutral,0,['general'],3
apple,Duo downloaden,Het is een leuke manier om een taal te leren en ik doe het met mijn hele gezin,nl,0.0,neutral,positive,1,"['language_availability', 'learning_effectiveness', 'user_experience']",4
apple,Panterlovereef,Ik vond Japan al super leuk en ik was er fan van en ik wou deze app zo graag en nu spreek ik al een beetje Japans!❤️🥳🥰😍😘,nl,0.3333333333333333,positive,positive,2,"['language_availability', 'user_experience']",0
apple,Eli angelova,Çok güzel çünkü İngilizce öğreniyorsun,tr,0.0,neutral,neutral,0,['general'],4
apple,Koeki 299,Duolingo helpt met engel bijvoorbeeld en is ook heel leuk probeer het maar op Duolingo,nl,0.0,neutral,positive,2,"['learning_effectiveness', 'user_experience', 'gamification']",1
